2023,,,0,accepted
2023,What Program Did You Apply To?,Which University Was This Program From?,0,accepted
2023,,,0,accepted
2023,Business Administration,Wilfrid Laurier University,86,accepted
2023,Psychology,Queens University,96,accepted
2023,Physics,University Of Ottawa,93,accepted
2023,Computer Science,Trent University,88,accepted
2023,Physical And Mathematical Sciences,University Of Waterloo,94,accepted
2023,History,Laurentian University,79,accepted
2023,Urban And Regional Planning,Toronto Metropolitan University,97,accepted
2023,History,Toronto Metropolitan University,97,accepted
2023,Computer Science,Toronto Metropolitan University,98,accepted
2023,Computer Engineering,Toronto Metropolitan University,98,accepted
2023,Mechanical Engineering,University Of Ottawa,96,accepted
2023,Undeclared Engineering,Toronto Metropolitan University,98,accepted
2023,Mechanical Engineering,Toronto Metropolitan University,96,accepted
2023,Geographic Analysis,Toronto Metropolitan University,97,accepted
2023,Computing,Queens University,98,accepted
2023,Engineering,Queens University,98,accepted
2023,Engineering- Direct Entry Electrical And Computer,Queens University,98,accepted
2023,Honours Life Sciences With Co-Op,University Of Waterloo,92,accepted
2023,Arts (Psychology),Queens University,98,accepted
2023,Biochemistry,University Of Ottawa,89,accepted
2023,Health Sci,Wilfrid Laurier University,91,accepted
2023,Kin,Wilfrid Laurier University,91,accepted
2023,Sociology,Toronto Metropolitan University,76,accepted
2023,Bachelors Of Arts Sociology Major With Management Option,Wilfrid Laurier University,76,accepted
2023,Honours Science,University Of Waterloo,93,accepted
2023,Health Sciences,Wilfrid Laurier University,88,accepted
2023,Bachelor Of Arts (Honours) Program,Queen'S University,94,accepted
2023,Honours Arts And Business (Psych) Co-Op,University Of Waterloo,90,accepted
2023,Business Management Co-Op,Toronto Metropolitan University,90,accepted
2023,Nursing,Toronto Metropolitan University,96,accepted
2023,Computer Science,Toronto Metropolitan University,97,accepted
2023,Computer Science (Bsc),Wilfrid Laurier University,98,accepted
2023,"(Multiple Programs) - Laurier Bba, Tmu Accounting And Finance, Ottawa Management (Accounting)","Wilfrid Laurier University, Toronto Metropolitan University , Ottawa",95,accepted
2023,Health Science Co-Op,University Of Waterloo,96,accepted
2023,Political Science (Coop),University Of Ottawa,85,accepted
2023,Urban & Regional Planning,Toronto Metropolitan University,93,accepted
2023,Computer Engineering,Toronto Metropolitan University,89,accepted
2023,Computer Science,Wilfrid Laurier University,90,accepted
2023,Mechanical,University Of Ottawa,89,accepted
2023,Electrical Engineering And Computing Technology,University Of Ottawa,89,accepted
2023,Honours Bachelor Of Commerce In Accounting Coop Program,University Of Ottawa,88,accepted
2023,Science,Queens University,94,accepted
2023,Honours Science Co-Op,University Of Waterloo,96,accepted
2023,Health Science,University Of Ottawa,94,accepted
2023,Accounting And Finance,Toronto Metropolitan University,90,accepted
2023,Civil Engineering With Co-Op,University Of Ottawa,98,accepted
2023,Math And Statistics,University Of Ottawa,92,accepted
2023,Electrical And Computer Engineering,Queens University,94,accepted
2023,Mechanical Engineering,Toronto Metropolitan University,94,accepted
2023,Biopharmaceutical Sciences,University Of Ottawa,92,accepted
2023,Bba In Finance,Trent University,83,accepted
2023,Commerce,University Of Ottawa,91,accepted
2023,Chemistry,Toronto Metropolitan University,92,accepted
2023,Finance And Wealth Management,Western University,94,accepted
2023,Honours Bachelor Of Science In Financial Mathematics And Economics,Ottawa University,94,accepted
2023,General Engineering,Queens University,98,accepted
2023,Biology & Psychology Bsc,Wilfrid Laurier University,84,accepted
2023,Political Science,University Of Ottawa,91,accepted
2023,Computer Science,Wilfrid Laurier University,91,accepted
2023,Biochemistry,University Of Ottawa,85,accepted
2023,Computer Engineering,University Of Ottawa,92,accepted
2023,Bba International Double Degree,Brock University,94,accepted
2023,Political Science - Honours,University Of Windsor,95,accepted
2023,Public Health,Toronto Metropolitan University,84,accepted
2023,Cs,Toronto Metropolitan University,98,accepted
2023,Computing,Queens University,98,accepted
2023,Computer Science,Wilfrid Laurier University,82,accepted
2023,Computer Science,Toronto Metropolitan University,96,accepted
2023,Integrated Math And Computer Science,Ontario Tech University,96,accepted
2023,Computer Science,Toronto Metropolitan University,95,accepted
2023,Health Science,Wilfrid Laurier University,86,accepted
2023,Planning,University Of Waterloo,97,accepted
2023,Community Health (Now Applied Health Sci),Wilfrid Laurier University,85,accepted
2023,Political Science (Co-Op),University Of Ottawa,90,accepted
2023,Geomatics,University Of Waterloo,86,accepted
2023,Life Sciences,University Of Waterloo,98,accepted
2023,Papm,Carleton University,97,accepted
2023,Accounting,Brock University,85,accepted
2023,Honours Science,University Of Waterloo,97,accepted
2023,Computer Science,Wilfrid Laurier University,91,accepted
2023,Bba + Cs Double Degree (Laurier),Wilfrid Laurier University,91,accepted
2023,Bachelor Of Arts,Queens University,93,accepted
2023,"Bachelor Of Social Sciences In Environmental Economics And Public Policy, French Immersion + Co-Op",University Of Ottawa,93,accepted
2023,Bachelor Of Science,University Of Ottawa,93,accepted
2023,Bachelor Of Science,Queens University,93,accepted
2023,Mechanical Engineering,University Of Ottawa,92,accepted
2023,Human Kinetics,University Of Ottawa,89,accepted
2023,International Development & Globalization,University Of Ottawa,97,accepted
2023,Computer Science,Dal,96,accepted
2023,Public Administration W/ Co-Op And French Immersion Stream,University Of Ottawa,85,accepted
2023,Computer Science Coop,Trent University,82,accepted
2023,Philosophy,University Of Ottawa,96,accepted
2023,Ethics And Political Philosophy,University Of Ottawa,96,accepted
2023,Bachelor Of Economics And Political Science,University Of Ottawa,95,accepted
2023,Bachelor Of Economics (Financial Economics Concentration),Carleton University,95,accepted
2023,Computer Science,Wilfrid Laurier University,85,accepted
2023,Chemistry (Physical Sciences),University Of Waterloo,95,accepted
2023,Health Science,Wilfrid Laurier University,93,accepted
2023,Honours Science,Wilfrid Laurier University,93,accepted
2023,Medical Science,Brock University,93,accepted
2023,"Urban And Regional Planning, Graphic Communications Managment",Toronto Metropolitan University,93,accepted
2023,Business Technology Management,Wilfrid Laurier University,88,accepted
2023,Physics,University Of Ottawa,86,accepted
2023,Computer Science,Toronto Metropolitan University,94,accepted
2023,Political Science,University Of Ottawa,87,accepted
2023,Comp Sci And Psych,Wilfrid Laurier University,92,accepted
2023,Civil Engineering,University Of Ottawa,85,accepted
2023,Bachelor Of Arts (Political Science),Dalhousie,93,accepted
2023,Business Administration,Brock University,88,accepted
2023,Political Science And Juris Doctor,University Of Ottawa,95,accepted
2023,Comp Eng,Toronto Metropolitan University,96,accepted
2023,Undeclared Engineering,Toronto Metropolitan University,94,accepted
2023,Biomedical Science,York University,89,accepted
2023,Health Science,Wilfrid Laurier University,90,accepted
2023,Biochemistry,York University,89,accepted
2023,Bio Pharmaceutical Science,University Of Ottawa,95,accepted
2023,Life Sciences,University Of Waterloo,95,accepted
2023,Accounting,University Of Ottawa,87,accepted
2023,Business Management (Bcomm),Toronto Metropolitan University,96,accepted
2023,Honours Bachelor Of Commerce In Accounting Coop Program (French),University Of Ottawa,90,accepted
2023,Biology,Toronto Metropolitan University,87,accepted
2023,Biology,Wilfrid Laurier University,87,accepted
2023,Computer Science Co Op,Ontario Tech University,93,accepted
2023,Joint Honours Mathematics And Economics,University Of Ottawa,91,accepted
2023,Computer Engineering,Toronto Metropolitan University,91,accepted
2023,Honours Ba Psychology,University Of Ottawa,89,accepted
2023,Business - Technology Management,Ontario Tech University,97,accepted
2023,Computer Engineering,Toronto Metropolitan University,87,accepted
2023,Neuroscience,Brock University,94,accepted
2023,Health Science,Wilfrid Laurier University,94,accepted
2023,Life Sciences,University Of Waterloo,94,accepted
2023,Mathematics And It'S Applications,Toronto Metropolitan University,92,accepted
2023,Business Admin,Guelph-Humber,90,accepted
2023,Computing,Queens University,98,accepted
2023,Neuroscience And Mental Health,Carleton University,91,accepted
2023,Electrical And Computer Engineering,Queens University,96,accepted
2023,Bioinformatics,Carleton University,87,accepted
2023,Computer Engineering,University Of Ottawa,97,accepted
2023,Business Administration,University Of Guelph - Humber,93,accepted
2023,Civil Engineering,Toronto Metropolitan University,93,accepted
2023,Joint Honours Political Science & Public Administration (Co-Op),University Of Ottawa,92,accepted
2023,Political Science & Juris Doctor (Jd),University Of Ottawa,92,accepted
2023,Chemistry And Physics,Wilfrid Laurier University,95,accepted
2023,Honours Health Science,University Of Ottawa,96,accepted
2023,Mechatronics And Robotics Engineering,Queens University,95,accepted
2023,Chemistry (Honours),Carleton University,92,accepted
2023,Computer Engineering,University Of Ottawa,93,accepted
2023,Computer Science,Toronto Metropolitan University,97,accepted
2023,Bsc Mathematics,Wilfrid Laurier University,90,accepted
2023,Mathematics & Its Applications,Toronto Metropolitan University,90,accepted
2023,Honours Planning,University Of Waterloo,94,accepted
2023,Con-Ed,University Of Windsor,91,accepted
2023,Bachelor In Business Administration (Bba),Wilfrid Laurier University,97,accepted
2023,Bsc-Environmental Geosciences-Co-Op,Brock University,89,accepted
2023,Computing Science,University Of Alberta,96,accepted
2023,Bachelor Of Social Science Joint Honours Political Science And Public Administration,University Of Ottawa,95,accepted
